x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-110.10139138888889,52.12416805555556,BODO AGDM,3010730,3010730.2022.1.11,2022-01-11 00:00:00,AB,2022,1,11,-1.6,,-6,,2.8,,0,,,,,,,,27,,35,,0,,19.6,,59,,92,
-110.10139138888889,52.12416805555556,BODO AGDM,3010730,3010730.2022.1.12,2022-01-12 00:00:00,AB,2022,1,12,-4,,-7.9,,0,,0,,,,,,,,,,,,0,,22,,77,,100,
-110.10139138888889,52.12416805555556,BODO AGDM,3010730,3010730.2022.1.13,2022-01-13 00:00:00,AB,2022,1,13,-4.3,,-8.6,,-0.1,,0,,,,,,,,,,,,0,,22.3,,,M,,M
-110.10139138888889,52.12416805555556,BODO AGDM,3010730,3010730.2022.1.14,2022-01-14 00:00:00,AB,2022,1,14,-2.9,,-6.3,,0.5,,0,,,,,,,,19,,48,,0,,20.9,,,M,,M
-110.10139138888889,52.12416805555556,BODO AGDM,3010730,3010730.2022.1.15,2022-01-15 00:00:00,AB,2022,1,15,-0.8,,-5.8,,4.3,,0,,,,,,,,18,,41,,0,,18.8,,65,,100,
-110.10139138888889,52.12416805555556,BODO AGDM,3010730,3010730.2022.1.16,2022-01-16 00:00:00,AB,2022,1,16,-3,,-5.7,,-0.3,,0,,,,,,,,,,,,0,,21,,72,,96,
-110.10139138888889,52.12416805555556,BODO AGDM,3010730,3010730.2022.1.17,2022-01-17 00:00:00,AB,2022,1,17,-7,,-12.6,,-1.4,,0,,,,,,,,32,,64,,0,,25,,,M,,M
-110.10139138888889,52.12416805555556,BODO AGDM,3010730,3010730.2022.1.18,2022-01-18 00:00:00,AB,2022,1,18,-21.2,,-29.8,,-12.6,,0.4,,,,,,,,32,,69,,0,,39.2,,74,,92,
-110.10139138888889,52.12416805555556,BODO AGDM,3010730,3010730.2022.1.19,2022-01-19 00:00:00,AB,2022,1,19,-28.1,,-33.8,,-22.4,,0,,,,,,,,17,,35,,0,,46.1,,71,,84,
-110.10139138888889,52.12416805555556,BODO AGDM,3010730,3010730.2022.1.20,2022-01-20 00:00:00,AB,2022,1,20,-9.9,,-24.1,,4.3,,2,,,,,,,,30,,56,,0,,27.9,,,M,,M
-110.10139138888889,52.12416805555556,BODO AGDM,3010730,3010730.2022.1.21,2022-01-21 00:00:00,AB,2022,1,21,-2.5,,-9.3,,4.2,,0,,,,,,,,31,,64,,0,,20.5,,73,,98,
-110.10139138888889,52.12416805555556,BODO AGDM,3010730,3010730.2022.1.22,2022-01-22 00:00:00,AB,2022,1,22,-2.1,,-8.4,,4.2,,0.9,,,,,,,,32,,41,,0,,20.1,,,M,,M
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.1,2022-01-01 00:00:00,AB,2022,1,1,-17.2,,-29.7,,-4.6,,,M,,,,,,,,,,,0,,35.2,,45,,78,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.2,2022-01-02 00:00:00,AB,2022,1,2,-11,,-22.3,,0.2,,1.3,,,,,,,,33,,36,,0,,29,,46,,80,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.3,2022-01-03 00:00:00,AB,2022,1,3,-24.9,,-27.5,,-22.3,,2.5,,,,,,,,,,,,0,,42.9,,71,,79,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.4,2022-01-04 00:00:00,AB,2022,1,4,-28.4,,-30.1,,-26.7,,0.9,,,,,,,,,,,,0,,46.4,,64,,74,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.5,2022-01-05 00:00:00,AB,2022,1,5,-27.4,,-28.6,,-26.1,,0.4,,,,,,,,,,,,0,,45.4,,63,,73,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.6,2022-01-06 00:00:00,AB,2022,1,6,-29.4,,-33.5,,-25.3,,0.5,,,,,,,,,,,,0,,47.4,,68,,76,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.7,2022-01-07 00:00:00,AB,2022,1,7,-26.3,,-28,,-24.5,,3.2,,,,,,,,,,,,0,,44.3,,66,,76,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.8,2022-01-08 00:00:00,AB,2022,1,8,-24.6,,-30,,-19.2,,0.9,,,,,,,,,,,,0,,42.6,,53,,78,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.9,2022-01-09 00:00:00,AB,2022,1,9,-17.8,,-22,,-13.7,,,M,,,,,,,,,,,0,,35.8,,70,,85,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.10,2022-01-10 00:00:00,AB,2022,1,10,-7.6,,-18.6,,3.4,,0,,,,,,,,,,,,0,,25.6,,51,,90,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.11,2022-01-11 00:00:00,AB,2022,1,11,2.5,,-3,,8,,,M,,,,,,,25,,34,,0,,15.5,,45,,82,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.12,2022-01-12 00:00:00,AB,2022,1,12,-1,,-4.7,,2.8,,0,,,,,,,,,,,,0,,19,,62,,87,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.13,2022-01-13 00:00:00,AB,2022,1,13,0,,-3.1,,3.2,,0.5,,,,,,,,,,,,0,,18,,68,,97,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.14,2022-01-14 00:00:00,AB,2022,1,14,-6.3,,-12.4,,-0.2,,0,,,,,,,,17,,32,,0,,24.3,,75,,94,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.15,2022-01-15 00:00:00,AB,2022,1,15,0.1,,-4.5,,4.7,,0,,,,,,,,,M,,M,0,,17.9,,49,,85,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.16,2022-01-16 00:00:00,AB,2022,1,16,-2.7,,-6.6,,1.2,,0,,,,,,,,,,,,0,,20.7,,54,,93,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.17,2022-01-17 00:00:00,AB,2022,1,17,-7.4,,-17.6,,2.8,,5.6,,,,,,,,29,,50,,0,,25.4,,74,,97,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.18,2022-01-18 00:00:00,AB,2022,1,18,-24.1,,-30.6,,-17.6,,0.4,,,,,,,,32,,38,,0,,42.1,,68,,80,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.19,2022-01-19 00:00:00,AB,2022,1,19,-22.9,,-31.9,,-13.9,,0,,,,,,,,,,,,0,,40.9,,65,,83,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.20,2022-01-20 00:00:00,AB,2022,1,20,-5.3,,-17,,6.4,,0.7,,,,,,,,31,,43,,0,,23.3,,53,,83,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.21,2022-01-21 00:00:00,AB,2022,1,21,1.3,,-2.1,,4.6,,0.8,,,,,,,,31,,36,,0,,16.7,,64,,95,
-114.44083333333333,53.089444444444446,BRETON PLOTS,3010816,3010816.2022.1.22,2022-01-22 00:00:00,AB,2022,1,22,6.2,,3,,9.5,,0,,,,,,,,,,,,0,,11.8,,35,,71,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.1,2022-01-01 00:00:00,AB,2022,1,1,-22.4,,-35.3,,-9.5,,0.4,,,,,,,,,M,,M,0,,40.4,,70,,88,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.2,2022-01-02 00:00:00,AB,2022,1,2,-14.9,,-24,,-5.8,,0,,,,,,,,,M,,M,0,,32.9,,76,,91,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.3,2022-01-03 00:00:00,AB,2022,1,3,-25.2,,-26.6,,-23.8,,3.5,,,,,,,,,M,,M,0,,43.2,,76,,80,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.4,2022-01-04 00:00:00,AB,2022,1,4,-28.7,,-31.7,,-25.7,,0.9,,,,,,,,,M,,M,0,,46.7,,70,,78,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.5,2022-01-05 00:00:00,AB,2022,1,5,-30.6,,-34.1,,-27.1,,0,,,,,,,,,M,,M,0,,48.6,,70,,76,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.6,2022-01-06 00:00:00,AB,2022,1,6,-29.1,,-31.7,,-26.6,,0.4,,,,,,,,,M,,M,0,,47.1,,74,,79,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.7,2022-01-07 00:00:00,AB,2022,1,7,-27.9,,-31,,-24.7,,1.5,,,,,,,,,M,,M,0,,45.9,,73,,78,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.8,2022-01-08 00:00:00,AB,2022,1,8,-27.1,,-30.4,,-23.8,,0.5,,,,,,,,,M,,M,0,,45.1,,69,,81,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.9,2022-01-09 00:00:00,AB,2022,1,9,-20.5,,-24.2,,-16.9,,0.9,,,,,,,,,M,,M,0,,38.5,,79,,90,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.10,2022-01-10 00:00:00,AB,2022,1,10,-6.4,,-18.2,,5.4,,0,,,,,,,,,M,,M,0,,24.4,,68,,90,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.11,2022-01-11 00:00:00,AB,2022,1,11,0.4,,-4.8,,5.6,,0.5,,,,,,,,,M,,M,0,,17.6,,63,,96,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.12,2022-01-12 00:00:00,AB,2022,1,12,-0.5,,-5.8,,4.8,,0,,,,,,,,,M,,M,0,,18.5,,72,,98,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.13,2022-01-13 00:00:00,AB,2022,1,13,-1,,-3.9,,1.8,,7.5,,,,,,,,,M,,M,0,,19,,,M,,M
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.14,2022-01-14 00:00:00,AB,2022,1,14,-7.4,,-12.2,,-2.6,,0,,,,,,,,,M,,M,0,,25.4,,87,,99,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.15,2022-01-15 00:00:00,AB,2022,1,15,-1.1,,-7.8,,5.5,,0,,,,,,,,,M,,M,0,,19.1,,60,,99,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.16,2022-01-16 00:00:00,AB,2022,1,16,-2.6,,-6.1,,0.9,,0,,,,,,,,,M,,M,0,,20.6,,72,,97,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.17,2022-01-17 00:00:00,AB,2022,1,17,-8.8,,-19.3,,1.7,,5.9,,,,,,,,,M,,M,0,,26.8,,,M,,M
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.18,2022-01-18 00:00:00,AB,2022,1,18,-25,,-30.8,,-19.3,,0.5,,,,,,,,,M,,M,0,,43,,62,,82,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.19,2022-01-19 00:00:00,AB,2022,1,19,-25.1,,-30.4,,-19.8,,0.5,,,,,,,,,M,,M,0,,43.1,,78,,87,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.20,2022-01-20 00:00:00,AB,2022,1,20,-7.3,,-20.1,,5.5,,0,,,,,,,,,M,,M,0,,25.3,,67,,89,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.21,2022-01-21 00:00:00,AB,2022,1,21,-3.3,,-8.7,,2,,1,,,,,,,,,M,,M,0,,21.3,,71,,99,
-113.92166694444444,53.93083472222222,BUSBY AGCM,3010979,3010979.2022.1.22,2022-01-22 00:00:00,AB,2022,1,22,1.1,,-4.5,,6.7,,0,,,,,,,,,M,,M,0,,16.9,,52,,99,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.1,2022-01-01 00:00:00,AB,2022,1,1,-25,,-33.7,,-16.2,,0,,,,,,,,20,,32,,0,,43,,66,,78,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.2,2022-01-02 00:00:00,AB,2022,1,2,-11.6,,-19,,-4.3,,,M,,,,,,,32,,40,,0,,29.6,,65,,84,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.3,2022-01-03 00:00:00,AB,2022,1,3,-21.3,,-23.6,,-19,,3.4,,,,,,,,8,,41,,0,,39.3,,76,,82,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.4,2022-01-04 00:00:00,AB,2022,1,4,-28.2,,-33.3,,-23.2,,0.4,,,,,,,,36,,35,,0,,46.2,,70,,78,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.5,2022-01-05 00:00:00,AB,2022,1,5,-33.2,,-36.3,,-30.2,,0,,,,,,,,,,,,0,,51.2,,66,,71,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.6,2022-01-06 00:00:00,AB,2022,1,6,-28,,-30.2,,-25.9,,0,,,,,,,,,,,,0,,46,,63,,76,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.7,2022-01-07 00:00:00,AB,2022,1,7,-25.5,,-27.6,,-23.5,,1.8,,,,,,,,32,,46,,0,,43.5,,70,,77,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.8,2022-01-08 00:00:00,AB,2022,1,8,-26.3,,-28.7,,-23.9,,0,,,,,,,,32,,54,,0,,44.3,,63,,73,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.9,2022-01-09 00:00:00,AB,2022,1,9,-23,,-26.4,,-19.5,,0.4,,,,,,,,19,,34,,0,,41,,68,,79,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.10,2022-01-10 00:00:00,AB,2022,1,10,-9.5,,-21.5,,2.5,,0,,,,,,,,30,,46,,0,,27.5,,64,,82,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.11,2022-01-11 00:00:00,AB,2022,1,11,-1.3,,-5.3,,2.6,,0,,,,,,,,32,,36,,0,,19.3,,57,,85,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.12,2022-01-12 00:00:00,AB,2022,1,12,-2.6,,-6.9,,1.8,,0,,,,,,,,,,,,0,,20.6,,72,,95,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.13,2022-01-13 00:00:00,AB,2022,1,13,-2.2,,-5.6,,1.1,,0,,,,,,,,33,,33,,0,,20.2,,90,,98,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.14,2022-01-14 00:00:00,AB,2022,1,14,-2.8,,-6.2,,0.6,,0,,,,,,,,19,,39,,0,,20.8,,85,,99,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.15,2022-01-15 00:00:00,AB,2022,1,15,0.3,,-4.7,,5.3,,0,,,,,,,,34,,40,,0,,17.7,,65,,92,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.16,2022-01-16 00:00:00,AB,2022,1,16,-2.8,,-5.9,,0.2,,0,,,,,,,,30,,39,,0,,20.8,,66,,90,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.17,2022-01-17 00:00:00,AB,2022,1,17,-6.8,,-14,,0.4,,1.3,,,,,,,,33,,70,,0,,24.8,,78,,99,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.18,2022-01-18 00:00:00,AB,2022,1,18,-21.9,,-29.9,,-14,,0,,,,,,,,33,,65,,0,,39.9,,66,,83,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.19,2022-01-19 00:00:00,AB,2022,1,19,-27.2,,-32.9,,-21.5,,0.4,,,,,,,,19,,36,,0,,45.2,,71,,78,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.20,2022-01-20 00:00:00,AB,2022,1,20,-8.9,,-22.2,,4.4,,1.4,,,,,,,,32,,78,,0,,26.9,,69,,91,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.21,2022-01-21 00:00:00,AB,2022,1,21,-3.4,,-9.6,,2.9,,0,,,,,,,,32,,80,,0,,21.4,,66,,92,
-110.51000055555555,52.33416861111111,CADOGAN AGCM,3010992,3010992.2022.1.22,2022-01-22 00:00:00,AB,2022,1,22,-2.2,,-8.5,,4.2,,0.7,,,,,,,,31,,39,,0,,20.2,,69,,98,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.1,2022-01-01 00:00:00,AB,2022,1,1,-23.9,,-37.1,,-10.8,,0,,,,,,27,,,,,,0,,41.9,,69,,79,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.2,2022-01-02 00:00:00,AB,2022,1,2,-12.6,,-21.2,,-4,,,M,,,,,26,,33,,36,,0,,30.6,,62,,89,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.3,2022-01-03 00:00:00,AB,2022,1,3,-23.3,,-25.3,,-21.2,,4.7,,,,,,26,,5,,32,,0,,41.3,,72,,78,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.4,2022-01-04 00:00:00,AB,2022,1,4,-29.3,,-34.1,,-24.4,,0.2,,,,,,35,,,,,,0,,47.3,,64,,75,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.5,2022-01-05 00:00:00,AB,2022,1,5,-31.1,,-35,,-27.2,,0,,,,,,34,,,,,,0,,49.1,,70,,73,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.6,2022-01-06 00:00:00,AB,2022,1,6,-29.5,,-32.3,,-26.7,,0,,,,,,33,,,,,,0,,47.5,,70,,76,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.7,2022-01-07 00:00:00,AB,2022,1,7,-27.7,,-30.6,,-24.9,,3.5,,,,,,33,,32,,35,,0,,45.7,,70,,75,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.8,2022-01-08 00:00:00,AB,2022,1,8,-27.3,,-30.6,,-23.9,,0,,,,,,39,,30,,31,,0,,45.3,,62,,78,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.9,2022-01-09 00:00:00,AB,2022,1,9,-20.1,,-24,,-16.2,,0.8,,,,,,38,,,,,,0,,38.1,,69,,83,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.10,2022-01-10 00:00:00,AB,2022,1,10,-8.5,,-19.6,,2.6,,0,,,,,,37,,,,,,0,,26.5,,59,,77,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.11,2022-01-11 00:00:00,AB,2022,1,11,-1.2,,-8.1,,5.6,,0,,,,,,37,,,,,,0,,19.2,,47,,92,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.12,2022-01-12 00:00:00,AB,2022,1,12,-2.7,,-8.7,,3.2,,0,,,,,,36,,,,,,0,,20.7,,65,,92,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.13,2022-01-13 00:00:00,AB,2022,1,13,-2.1,,-5.4,,1.2,,0.4,,,,,,36,,,,,,0,,20.1,,80,,100,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.14,2022-01-14 00:00:00,AB,2022,1,14,-6.6,,-12.3,,-0.9,,0,,,,,,35,,,,,,0,,24.6,,80,,100,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.15,2022-01-15 00:00:00,AB,2022,1,15,-1.2,,-7.3,,4.9,,0,,,,,,35,,,,,,0,,19.2,,58,,97,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.16,2022-01-16 00:00:00,AB,2022,1,16,-2.2,,-5.8,,1.3,,0,,,,,,34,,29,,34,,0,,20.2,,58,,89,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.17,2022-01-17 00:00:00,AB,2022,1,17,-7.9,,-17.5,,1.8,,2.7,,,,,,34,,32,,68,,0,,25.9,,75,,100,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.18,2022-01-18 00:00:00,AB,2022,1,18,-24.7,,-32.1,,-17.4,,0,,,,,,34,,30,,51,,0,,42.7,,66,,79,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.19,2022-01-19 00:00:00,AB,2022,1,19,-26.8,,-34.7,,-19,,0,,,,,,34,,,,,,0,,44.8,,73,,82,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.20,2022-01-20 00:00:00,AB,2022,1,20,-7.4,,-21.4,,6.6,,1.1,,,,,,34,,28,,66,,0,,25.4,,62,,85,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.21,2022-01-21 00:00:00,AB,2022,1,21,-2.7,,-8.4,,2.9,,0.8,,,,,,34,,31,,44,,0,,20.7,,68,,100,
-112.81666666666666,53.05,CAMROSE,3011240,3011240.2022.1.22,2022-01-22 00:00:00,AB,2022,1,22,1.3,,-2.8,,5.5,,0.2,,,,,,34,,,,,,0,,16.7,,54,,96,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.1,2022-01-01 00:00:00,AB,2022,1,1,-25,,-33.6,,-16.5,,,M,,,,,,,,,,,0,,43,,58,,77,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.2,2022-01-02 00:00:00,AB,2022,1,2,-11.5,,-19.5,,-3.5,,,M,,,,,,,33,,46,,0,,29.5,,61,,83,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.3,2022-01-03 00:00:00,AB,2022,1,3,-21,,-23.1,,-18.8,,1.8,,,,,,,,6,,44,,0,,39,,67,,74,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.4,2022-01-04 00:00:00,AB,2022,1,4,-28.4,,-33.6,,-23.1,,,M,,,,,,,34,,43,,0,,46.4,,57,,70,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.5,2022-01-05 00:00:00,AB,2022,1,5,-33.1,,-35.9,,-30.3,,,M,,,,,,,31,,31,,0,,51.1,,56,,60,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.6,2022-01-06 00:00:00,AB,2022,1,6,-30.4,,-32.2,,-28.6,,,M,,,,,,,,,,,0,,48.4,,57,,63,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.7,2022-01-07 00:00:00,AB,2022,1,7,-26.7,,-29.6,,-23.8,,,M,,,,,,,32,,60,,0,,44.7,,62,,68,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.8,2022-01-08 00:00:00,AB,2022,1,8,-27,,-28.9,,-25.1,,,M,,,,,,,32,,54,,0,,45,,57,,64,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.9,2022-01-09 00:00:00,AB,2022,1,9,-24,,-28.4,,-19.7,,,M,,,,,,,,,,,0,,42,,60,,66,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.10,2022-01-10 00:00:00,AB,2022,1,10,-10,,-22.9,,3,,,M,,,,,,,28,,41,,0,,28,,58,,73,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.11,2022-01-11 00:00:00,AB,2022,1,11,-2,,-6.7,,2.8,,,M,,,,,,,25,,43,,0,,20,,59,,74,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.12,2022-01-12 00:00:00,AB,2022,1,12,-2.3,,-6.3,,1.7,,,M,,,,,,,23,,33,,0,,20.3,,66,,82,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.13,2022-01-13 00:00:00,AB,2022,1,13,-2.9,,-6.3,,0.4,,,M,,,,,,,32,,36,,0,,20.9,,81,,94,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.14,2022-01-14 00:00:00,AB,2022,1,14,-2.7,,-6,,0.6,,0,,,,,,,,32,,44,,0,,20.7,,79,,94,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.15,2022-01-15 00:00:00,AB,2022,1,15,0,,-4.5,,4.5,,,M,,,,,,,23,,43,,0,,18,,61,,87,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.16,2022-01-16 00:00:00,AB,2022,1,16,-4,,-8.3,,0.4,,,M,,,,,,,29,,42,,0,,22,,60,,79,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.17,2022-01-17 00:00:00,AB,2022,1,17,-8,,-14.9,,-1,,,M,,,,,,,32,,82,,0,,26,,74,,90,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.18,2022-01-18 00:00:00,AB,2022,1,18,-21.9,,-28.9,,-14.9,,,M,,,,,,,33,,80,,0,,39.9,,62,,77,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.19,2022-01-19 00:00:00,AB,2022,1,19,-27.4,,-33.3,,-21.5,,,M,,,,,,,,,,,0,,45.4,,58,,69,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.20,2022-01-20 00:00:00,AB,2022,1,20,-12.1,,-28,,3.7,,,M,,,,,,,30,,71,,0,,30.1,,65,,87,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.21,2022-01-21 00:00:00,AB,2022,1,21,-2.9,,-8.4,,2.6,,,M,,,,,,,31,,72,,0,,20.9,,62,,88,
-110.71305638888889,51.936946666666664,CONSORT AGDM,3011815,3011815.2022.1.22,2022-01-22 00:00:00,AB,2022,1,22,-1.4,,-6.9,,4.2,,,M,,,,,,,30,,61,,0,,19.4,,69,,95,
-111.44944444444444,52.07416666666666,CORONATION CLIMATE,3011887,3011887.2022.1.1,2022-01-01 00:00:00,AB,2022,1,1,-25.7,,-36.6,,-14.8,,0,,,,,,1,,19,,31,,0,,43.7,,69,,80,
